304,Broadway & Battery Pl,40.70463334,-74.01361706,10
3461,Murray St & Greenwich St,40.71485151,-74.01122332,10
3664,North Moore St & Greenwich St,40.72019521,-74.01030064,10
3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,10
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,10
3618,27 St & Hunter St,40.7485,-73.941275,10
415,Pearl St & Hanover Square,40.7047177,-74.00926027,10
3863,Central Ave & Woodbine St,40.69296,-73.91605,10
247,Perry St & Bleecker St,40.73535398,-74.00483091,10
3845,Irving Ave & Harman St,40.70108,-73.9179,10
4219,W 35 St & 9 Ave,40.75414519,-73.99608895,10
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,10
3351,E 102 St & 1 Ave,40.7869946,-73.94164802,10
3591,21 St & 31 Dr,40.7659,-73.930819,10
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,10
403,E 2 St & 2 Ave,40.72502876,-73.99069656,10
4130,Morris Ave & McClellan St,40.831584,-73.9149,10
4347,21 St & 4 Ave,40.662584,-73.995554,10
4153,E 165 St & Fox St,40.82394,-73.894025,10
4215,Hudson St & W 13 St,40.74005709,-74.00527418,10
533,Broadway & W 38 St,40.75299641,-73.98721619,10
4305,34 Ave & 31 St,40.75960447,-73.92714411,10
4066,Audobon Ave & W 179 St,40.847305,-73.933291,10
3571,Bedford Ave & Bergen St,40.676368,-73.952918,10
3593,31 St & Broadway,40.761584,-73.925921,10
492,W 33 St & 7 Ave,40.75019995,-73.99093085,10
3995,5 Ave & E 135 St,40.812191,-73.937838,10
422,W 59 St & 10 Ave,40.770513,-73.988038,10
3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,10
119,Park Ave & St Edwards St,40.69608941,-73.97803415,10
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,10
466,W 25 St & 6 Ave,40.74395411,-73.99144871,10
376,John St & William St,40.70862144,-74.00722156,10
4324,Ditmars Blvd & 73 St,40.76817,-73.896293,10
302,Avenue D & E 3 St,40.72082834,-73.97793172,10
515,W 43 St & 10 Ave,40.76009437,-73.99461843,10
3565,36 Ave & 10 St,40.7614376,-73.9411265,10
3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,10
546,E 30 St & Park Ave S,40.74444921,-73.98303529,10
462,W 22 St & 10 Ave,40.74691959,-74.00451887,10
514,12 Ave & W 40 St,40.76087502,-74.00277668,10
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,10
238,Bank St & Washington St,40.7361967,-74.00859207,10
3290,E 89 St & York Ave,40.7779453,-73.946041,10
4266,50 St & 30 Ave,40.760083,-73.907107,10
3424,E 106 St & Lexington Ave,40.791976,-73.945993,10
3608,5 St & 51 Ave,40.7423737,-73.9566,10
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,10
4114,Sunken Meadow Comfort Station,40.79558,-73.91906,10
4072,W 48 St & Rockefeller Plaza,40.75793646,-73.97960275,10
232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,10
341,Stanton St & Mangin St,40.71782143,-73.97628939,10
297,E 15 St & 3 Ave,40.734232,-73.986923,10
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,10
3309,E 97 St & 3 Ave,40.7859201,-73.94860294,10
3289,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,10
3453,Devoe St & Lorimer St,40.71335226,-73.94910336,10
3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173,10
3832,Central Ave & Weirfield St,40.69055,-73.91181,10
3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,10
4005,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,10
3399,7 St & 3 Ave,40.67260298,-73.98983002,10
3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,10
3370,E 78 St & 2 Ave,40.7727966,-73.95577801,10
3975,Brook Ave & E 157 St,40.820713,-73.911759,10
388,W 26 St & 10 Ave,40.74971775,-74.00295035,10
4229,Sheridan Ave & E 172 St,40.840494,-73.911479,10
472,E 32 St & Park Ave,40.7457121,-73.98194829,10
3891,Irving Ave & Palmetto St,40.698,-73.9127,10
3756,White St & Moore St,40.704508,-73.9351,10
3597,43 St & Broadway,40.7577284,-73.9166368,10
4093,Grand Concourse & E 161 St,40.827115,-73.92272,10
3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,10
3917,Willoughby St & Ashland Pl,40.69178,-73.97877,10
4137,3 Ave & E 163 St,40.823872,-73.908699,10
4370,29 St & 5 Ave,40.656986,-73.998194,10
440,E 45 St & 3 Ave,40.75255434,-73.97282625,10
150,E 2 St & Avenue C,40.7208736,-73.98085795,10
3623,W 120 St & Claremont Ave,40.8109494,-73.9634,10
537,Lexington Ave & E 24 St,40.74025878,-73.98409214,10
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,10
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,10
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,10
4317,51 St & Hobart St,40.757764,-73.907654,10
4001,Lenox Ave & W 146 St,40.821111,-73.935971,10
3927,Lenox Ave & W 133 St,40.81296,-73.941878,10
3469,India St & West St,40.73181402,-73.95995021,10
500,Broadway & W 51 St,40.76228826,-73.98336183,10
516,E 47 St & 1 Ave,40.75206862,-73.96784384,10
3592,Crescent St & Broadway,40.7633589,-73.9286471,10
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,10
